48827956,/news/uk-england-oxfordshire-48827956,STY,01-JUL-19 18.24.10.252831
48831021,/news/uk-wales-48831021,STY,01-JUL-19 18.25.41.493709
48833310,/news/world-us-canada-48833310,MAP,01-JUL-19 18.27.55.391738
48832481,/news/uk-england-beds-bucks-herts-48832481,STY,01-JUL-19 18.28.17.236980
48832676,/news/uk-northern-ireland-48832676,STY,01-JUL-19 18.28.32.074622
48831116,/news/uk-england-cumbria-48831116,STY,01-JUL-19 18.33.29.088790
48829987,/news/uk-england-sussex-48829987,STY,01-JUL-19 18.37.21.240045
48829747,/news/uk-england-bristol-48829747,STY,01-JUL-19 18.59.13.014359
48834050,/news/world-asia-48834050,MAP,01-JUL-19 19.07.16.314869
48831780,/news/uk-england-cambridgeshire-48831780,STY,01-JUL-19 19.07.19.224198
48828242,/news/uk-england-dorset-48828242,STY,01-JUL-19 19.14.06.191141
48829647,/news/uk-england-london-48829647,STY,01-JUL-19 19.19.48.594900
48831459,/news/uk-england-manchester-48831459,STY,01-JUL-19 19.26.53.347779
48833780,/news/uk-england-tyne-48833780,STY,01-JUL-19 19.41.37.936748
48833571,/news/uk-politics-48833571,CSP,01-JUL-19 19.42.25.501748
48831601,/news/world-middle-east-48831601,CSP,01-JUL-19 19.50.29.151896
48793231,/news/world-us-canada-48793231,STY,01-JUL-19 19.50.48.472233
48765641,/news/world-us-canada-48765641,STY,01-JUL-19 20.11.02.182471
48829755,/news/uk-wales-48829755,STY,01-JUL-19 20.12.22.914831
48829758,/news/uk-wales-48829758,STY,01-JUL-19 20.34.32.857780
48833890,/news/world-asia-48833890,MAP,01-JUL-19 20.48.23.267958
48833163,/news/uk-northern-ireland-48833163,STY,01-JUL-19 20.52.37.949763
48834691,/news/world-us-canada-48834691,MAP,01-JUL-19 21.08.44.077315
48825925,/news/uk-wales-48825925,STY,01-JUL-19 21.18.19.683975
48833843,/news/uk-england-devon-48833843,STY,01-JUL-19 21.23.00.253371
48834660,/news/uk-england-london-48834660,STY,01-JUL-19 21.30.45.319716
48832425,/news/uk-scotland-glasgow-west-48832425,STY,01-JUL-19 21.34.35.539422
48834693,/news/world-us-canada-48834693,STY,01-JUL-19 21.36.12.241185
48834810,/news/world-asia-china-48834810,MAP,01-JUL-19 21.39.35.963130
48834820,/news/world-asia-china-48834820,MAP,01-JUL-19 21.41.57.677921
48834663,/news/uk-england-london-48834663,STY,01-JUL-19 21.44.35.787273
48834193,/news/uk-politics-48834193,STY,01-JUL-19 23.00.12.152290
48829340,/news/uk-scotland-edinburgh-east-fife-48829340,STY,01-JUL-19 23.00.18.326692
48827303,/news/uk-scotland-south-scotland-48827303,STY,01-JUL-19 23.00.20.821966
48824712,/news/uk-scotland-highlands-islands-48824712,STY,01-JUL-19 23.00.23.365396
48829480,/news/uk-scotland-north-east-orkney-shetland-48829480,STY,01-JUL-19 23.00.25.777823
48827490,/news/science-environment-48827490,STY,01-JUL-19 23.02.00.988112
48833680,/news/business-48833680,STY,01-JUL-19 23.07.37.113487
48804008,/news/uk-england-hampshire-48804008,MAP,01-JUL-19 23.08.07.073444
48788768,/news/uk-wales-48788768,MAP,01-JUL-19 23.08.29.664337
48825011,/news/world-europe-48825011,MAP,01-JUL-19 23.09.08.667973
48769247,/news/business-48769247,STY,01-JUL-19 23.09.30.943550
48790893,/news/uk-wales-48790893,STY,01-JUL-19 23.10.56.710468
48832110,/news/business-48832110,STY,01-JUL-19 23.11.35.895926
48826650,/news/uk-wales-48826650,STY,01-JUL-19 23.13.15.787060
48830005,/news/uk-wales-48830005,MAP,01-JUL-19 23.14.47.853557
48498503,/news/uk-wales-48498503,STY,01-JUL-19 23.17.23.909745
48824290,/news/business-48824290,STY,01-JUL-19 23.18.35.445009
48830007,/news/uk-wales-48830007,STY,01-JUL-19 23.18.43.451767
48830000,/news/uk-wales-48830000,STY,01-JUL-19 23.20.25.281068
48833005,/news/48833005,MAP,01-JUL-19 23.37.18.473860
48834480,/news/blogs-the-papers-48834480,STY,01-JUL-19 23.49.18.994671
48835181,/news/uk-48835181,STY,01-JUL-19 23.52.30.831833
48833463,/news/uk-england-shropshire-48833463,MAP,01-JUL-19 23.58.24.728020
48826350,/news/uk-politics-parliaments-48826350,STY,02-JUL-19 00.03.36.035273
48833260,/news/uk-politics-48833260,STY,02-JUL-19 00.06.56.017813
48806935,/news/education-48806935,STY,02-JUL-19 00.16.05.370188
48826910,/news/education-48826910,STY,02-JUL-19 00.17.20.379082
48831646,/news/world-us-canada-48831646,STY,02-JUL-19 00.18.28.999449
48824720,/news/health-48824720,STY,02-JUL-19 00.19.29.717298
48825342,/news/health-48825342,STY,02-JUL-19 00.20.47.490319
48830582,/news/uk-england-bristol-48830582,STY,02-JUL-19 00.27.56.651168
48797077,/news/uk-england-suffolk-48797077,STY,02-JUL-19 00.36.17.635093
48829432,/news/world-europe-48829432,STY,02-JUL-19 00.48.08.887902
48828850,/news/world-africa-48828850,STY,02-JUL-19 00.50.37.356250
48807979,/news/world-us-canada-48807979,MAP,02-JUL-19 00.55.56.857098
48797399,/news/world-asia-india-48797399,STY,02-JUL-19 00.59.01.649387
48024470,/news/uk-england-oxfordshire-48024470,STY,02-JUL-19 01.01.10.059920
48772448,/news/uk-england-48772448,STY,02-JUL-19 01.08.04.758363
48830330,/news/uk-48830330,MAP,02-JUL-19 01.09.38.386043
48801235,/news/uk-england-48801235,STY,02-JUL-19 01.18.17.464286
48835438,/news/uk-48835438,MAP,02-JUL-19 01.43.48.436667
48835278,/news/world-asia-china-48835278,STY,02-JUL-19 02.40.43.420591
48835230,/news/uk-48835230,STY,02-JUL-19 03.10.37.389117
48828100,/news/science-environment-48828100,STY,02-JUL-19 03.42.28.612397
48835828,/news/world-asia-india-48835828,STY,02-JUL-19 04.09.04.229187
48835250,/news/technology-48835250,CSP,02-JUL-19 04.14.30.861232
48835441,/news/uk-48835441,MAP,02-JUL-19 04.21.09.936709
48800228,/news/live/business-48800228,LIV,02-JUL-19 04.29.06.711366
48817538,/news/world-africa-48817538,MAP,02-JUL-19 04.34.07.336389
48836368,/news/world-africa-48836368,PRO,02-JUL-19 04.34.27.561661
48835439,/news/uk-48835439,MAP,02-JUL-19 04.49.30.620793
